name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,left_knee_angle,left_hip_angle
1,100,58,116,50,31
1,39,80,25,145,50
1,52,41,134,98,42
1,38,59,98,3,5
1,62,125,80,39,6
1,99,49,91,100,19
1,82,78,48,113,16
1,141,86,133,75,6
1,151,76,40,108,1
1,75,97,37,143,48
1,20,32,84,30,40
1,21,127,109,110,48
1,134,119,91,27,60
1,119,116,95,27,36
1,111,138,90,99,40
1,93,61,131,84,39
1,101,67,110,67,35
1,143,87,133,104,27
1,152,19,91,68,43
1,78,135,75,80,0
1,69,60,4,32,18
1,3,40,94,34,14
1,113,46,4,93,27
1,77,52,130,80,4
1,136,51,101,124,48
1,98,40,144,47,30
1,36,88,47,29,3
1,82,1,144,72,9
1,24,145,118,146,42
1,132,41,26,79,62
1,146,18,44,34,7
1,48,65,56,64,55
1,125,59,4,110,25
1,115,140,56,94,36
1,92,7,103,77,5
1,88,68,56,126,33
1,38,112,134,100,45
1,75,49,17,24,29
1,31,118,65,120,60
1,153,79,41,98,41
1,104,0,104,3,14
1,146,103,84,153,20
1,106,109,87,75,56
1,4,92,97,69,40
1,148,133,77,90,44
1,66,39,122,104,27
1,69,71,128,132,23
1,140,23,82,150,50
1,150,125,38,144,24
1,77,70,148,126,22
1,134,98,54,91,10
1,135,46,112,107,46
1,10,36,127,152,57
1,85,97,3,31,18
1,19,93,40,98,1
1,33,35,15,55,62
1,104,12,98,29,31
1,49,22,74,104,19
1,74,80,20,62,41
1,143,128,12,109,12
1,56,74,138,23,19
1,73,125,131,91,35
1,104,79,126,141,56
1,54,23,30,67,16
1,123,69,134,97,49
1,5,25,31,76,21
1,1,36,143,117,45
1,140,4,59,131,37
1,85,42,26,84,1
1,60,104,25,136,62
1,110,0,19,134,17
1,23,140,21,23,51
1,54,129,17,36,51
1,52,143,54,89,52
1,89,78,61,153,23
1,86,141,48,130,38
1,144,27,57,115,44
1,41,87,116,89,34
1,33,72,31,103,57
1,104,71,66,153,25
1,139,100,114,0,53
1,24,68,105,140,4
1,88,109,21,57,24
1,83,140,137,136,39
1,33,108,20,152,61
1,65,129,55,122,16
1,40,113,13,105,17
1,15,125,1,152,55
1,141,20,7,30,19
1,29,13,93,3,50
1,48,98,65,148,51
1,35,2,97,99,58
1,148,112,150,87,29
1,10,47,79,14,17
1,51,90,100,5,25
1,85,36,25,101,14
1,135,66,46,59,56
1,129,5,76,101,19
1,11,67,32,0,21
1,142,51,51,120,7
1,62,94,68,69,57
1,99,108,80,60,30
1,47,35,9,59,56
1,17,38,50,144,58
1,111,136,70,81,26
1,76,79,17,57,60
1,41,41,57,16,40
1,24,57,115,138,51
1,88,41,121,120,33
1,15,5,121,124,7
1,136,94,121,54,23
1,143,83,135,94,20
1,53,129,101,58,3
1,6,40,43,34,36
1,95,0,103,109,24
1,36,79,138,61,0
1,77,105,98,26,22
1,60,40,84,84,47
1,17,50,51,95,12
1,108,105,138,94,44
1,143,14,128,39,55
1,78,78,46,97,47
1,30,39,33,126,27
1,2,29,122,68,3
1,146,85,90,109,5
1,76,19,120,47,57
1,29,42,139,94,37
1,101,10,21,52,28
1,111,108,59,111,17
1,28,102,109,20,19
1,130,125,102,79,51
1,139,18,21,1,22
1,117,135,73,87,5
1,103,73,18,97,19
1,152,113,59,148,56
1,90,43,48,58,36
1,140,26,76,105,31
1,119,30,51,82,25
1,53,11,36,46,22
1,130,125,22,30,53
1,9,28,56,154,25
1,110,81,121,162,25
1,26,122,111,30,13
1,4,86,127,158,44
1,99,74,18,87,47
1,137,83,83,115,36
1,13,53,61,132,56
1,34,142,24,97,32
1,117,107,87,75,24
1,44,60,67,41,48
1,106,107,110,70,44
1,32,133,116,73,57
1,124,41,57,125,2
1,93,37,70,11,23
1,84,130,90,159,57
1,83,94,34,152,55
1,117,101,137,119,15
1,100,113,5,109,26
1,99,23,123,30,37
1,149,23,107,143,30
1,144,70,95,95,51
1,21,66,24,27,15
1,144,124,132,12,48
1,96,23,81,138,39
1,127,11,27,150,10
1,45,24,48,121,34
1,139,24,119,10,13
1,113,122,41,99,22
1,39,100,13,147,44
1,96,3,70,71,14
1,34,107,55,144,38
1,127,40,128,69,42
1,38,19,90,117,18
1,37,108,49,15,23
1,41,25,58,17,27
1,113,120,77,9,52
1,142,114,19,158,53
1,99,24,46,18,39
1,75,113,82,74,10
1,120,53,13,25,4
1,47,18,108,154,49
1,150,121,80,128,1
1,98,78,49,79,35
1,43,80,51,16,50
1,24,3,10,64,35
1,118,28,145,4,38
1,145,141,110,39,10
1,132,121,138,6,42
1,58,37,31,135,11
1,136,98,111,132,38
1,114,79,63,162,5
1,79,65,15,96,45
1,75,43,126,82,57
1,105,8,8,51,5
1,70,17,41,84,62
1,92,105,123,24,19
1,118,83,9,101,56
1,52,117,49,28,27
1,66,34,133,51,7
1,66,10,144,24,38
1,15,120,61,26,24
1,31,89,56,116,39
1,106,1,69,156,26
1,40,132,69,106,48
1,0,129,99,128,12
1,151,130,111,141,2
1,144,99,149,157,22
1,95,76,26,143,56
1,85,105,140,152,36
1,131,98,47,64,14
1,101,110,144,114,59
1,79,62,108,123,22
1,66,77,135,75,0
1,58,46,37,1,38
1,36,84,127,108,44
1,86,142,135,40,57
1,63,101,5,147,8
1,46,13,128,57,14
1,112,53,135,140,23
1,31,148,102,28,60
1,112,73,63,73,55
1,60,36,34,147,46
1,82,43,130,44,53
1,79,95,125,35,37
1,5,130,103,106,35
1,61,112,124,61,59
1,137,124,80,139,56
1,39,9,108,32,42
1,125,112,2,109,2
1,37,64,146,14,19
1,64,35,92,123,13
1,28,80,32,140,60
1,153,141,61,109,51
1,146,62,25,146,43
1,109,25,24,132,15
1,21,29,142,2,30
1,58,71,150,72,43
1,73,73,44,89,31
1,128,130,124,90,61
1,18,75,103,77,33
1,68,33,59,43,11
1,22,33,101,143,8
1,55,17,7,137,19
1,84,115,72,41,18
1,130,14,119,123,14
1,60,110,148,48,60
1,20,82,147,122,43
1,145,9,147,102,54
1,116,135,69,67,51
1,7,117,119,128,23
1,63,80,71,98,2
1,24,96,35,35,30
1,91,51,9,56,39
1,20,14,94,137,26
1,67,32,124,103,25
1,104,117,16,76,27
1,3,41,104,90,32
1,117,146,127,134,14
1,29,57,38,19,33
1,48,31,122,48,5
1,83,67,101,106,31
1,124,25,32,4,40
1,58,148,7,51,62
1,25,64,111,140,51
1,111,47,61,149,13
1,135,101,19,79,51
1,51,59,145,74,33
1,82,26,86,92,31
1,27,10,136,152,21
1,45,102,12,35,0
1,138,127,33,29,40
1,149,87,55,118,5
1,144,87,113,2,38
1,71,32,150,65,59
1,8,73,133,14,29
1,147,98,29,78,50
1,14,75,119,61,0
1,69,107,146,30,16
1,130,82,51,59,25
1,58,76,25,93,45
1,75,58,71,124,48
1,65,8,103,74,43
1,5,63,102,91,5
1,4,71,24,10,32
1,113,27,108,97,9
1,77,127,80,129,42
1,19,26,149,65,35
1,51,56,135,81,6
1,126,1,11,10,54
1,57,80,144,62,24
1,72,147,36,5,44
1,96,86,11,23,60
1,141,112,63,130,41
1,153,148,111,72,33
1,43,62,59,126,25
1,109,131,5,156,36
1,147,46,122,17,9
1,43,125,17,131,56
1,40,72,108,114,31
1,119,10,142,126,20
1,147,33,121,76,59
1,86,69,82,49,40
1,143,126,30,73,40
1,80,67,84,10,44
1,43,116,10,28,28
1,145,70,94,65,53
1,8,96,28,55,36
1,76,8,140,106,18
1,110,82,52,125,19
1,147,24,137,45,30
1,108,107,34,60,11
1,140,99,20,23,24
1,54,113,84,81,54
1,0,91,12,83,29
1,110,115,138,91,13
1,103,130,21,49,14
1,16,125,81,10,51
1,140,109,118,142,11
1,84,117,68,9,35
1,23,17,19,3,42
1,14,124,24,22,38
1,89,143,124,63,4
1,42,25,117,38,34
1,98,48,12,152,44
1,41,87,43,0,20
1,59,75,138,20,59
1,111,47,85,65,62
1,116,90,120,36,2
1,77,146,18,151,41
1,56,147,126,162,16
1,55,38,134,4,27
1,118,15,21,150,36
1,62,54,47,135,30
1,118,73,109,102,34
1,56,0,35,121,27
1,47,141,67,95,8
1,13,82,99,31,13
1,61,61,119,32,10
1,45,80,29,138,10
1,75,101,10,36,39
1,121,133,24,118,37
1,131,53,59,92,7
1,127,64,87,127,18
1,90,64,79,119,1
1,22,100,25,116,23
1,72,119,55,160,57
1,85,126,84,148,31
1,49,71,121,110,49
1,147,91,128,86,41
1,84,77,11,68,20
1,109,88,86,91,6
1,153,89,42,149,26
1,14,131,143,141,48
1,81,62,118,86,53
1,73,21,83,115,42
1,44,76,114,44,53
1,95,119,95,116,43
1,72,145,135,16,25
1,17,26,49,48,11
1,67,74,70,8,17
1,0,148,109,106,17
1,90,101,47,23,19
1,109,92,36,47,53
1,51,115,46,85,29
1,140,140,92,25,7
1,31,98,80,95,54
1,38,120,47,153,4
1,86,18,145,86,40
1,4,53,19,33,9
1,26,7,100,17,62
1,18,90,128,80,11
1,40,116,103,1,26
1,91,103,114,30,40
1,99,2,72,49,48
1,30,50,13,136,38
1,147,15,88,73,6
1,60,143,29,156,50
1,112,66,0,157,3
1,41,5,34,30,55
1,1,28,103,4,0
1,108,98,1,32,62
1,52,11,132,74,29
1,116,95,105,105,4
1,69,75,33,53,59
1,74,1,13,76,34
1,51,38,45,120,50
1,139,82,42,149,58
1,136,141,39,7,18
1,142,56,74,73,57
1,137,133,92,42,43
1,117,114,70,125,30
1,91,13,122,64,59
1,12,76,29,158,34
1,100,113,41,120,30
1,107,106,42,129,30
1,18,2,17,92,45
1,147,44,71,48,37
1,77,143,106,155,14
1,19,24,44,148,39
1,29,146,96,125,51
1,134,77,136,0,34
1,120,39,17,43,0
1,132,89,36,57,12
1,9,64,18,149,12
1,144,28,21,144,6
1,139,81,6,88,22
1,119,118,76,61,8
1,137,148,137,37,15
1,92,95,5,14,55
1,126,130,60,106,9
1,81,134,140,83,21
1,46,42,13,53,47
1,72,65,7,41,54
1,109,40,143,9,57
1,2,80,80,65,59
1,150,103,137,28,45
1,118,144,83,127,46
1,57,114,92,86,2
1,55,105,129,1,30
1,114,63,41,120,4
1,85,9,5,65,13
1,5,46,69,83,7
1,121,27,24,25,39
1,68,47,37,55,22
1,18,110,147,29,21
1,15,18,14,17,12
1,146,49,123,12,21
1,150,125,45,86,31
1,61,82,11,36,58
1,103,68,68,160,21
1,131,90,99,100,44
1,17,56,97,63,52
1,60,143,30,2,32
1,83,118,143,133,2
1,15,121,118,118,33
1,144,135,3,117,19
1,18,110,54,148,9
1,74,43,72,97,20
1,93,16,65,61,44
1,68,83,110,33,30
1,41,129,148,119,3
1,62,3,45,90,32
1,134,95,113,121,60
1,99,112,125,3,3
1,131,72,42,75,43
1,82,20,99,103,42
1,53,97,116,140,27
1,26,23,116,45,52
1,79,123,101,27,43
1,10,70,121,88,38
1,111,7,84,145,54
1,75,60,108,147,36
1,24,7,41,24,7
1,107,33,113,29,15
1,97,138,47,109,31
1,112,58,133,91,30
1,57,102,55,56,38
1,132,89,68,61,17
1,109,61,101,92,52
1,71,106,116,149,43
1,152,63,110,160,30
1,83,71,147,44,53
1,17,31,66,76,17
1,125,69,135,136,17
1,46,51,62,66,36
1,107,112,103,51,50
1,115,134,7,148,38
1,110,63,98,131,13
1,142,127,128,72,20
1,139,57,89,1,57
1,8,25,120,92,5
1,75,111,13,20,30
1,94,68,74,115,19
1,5,79,132,28,48
1,103,86,96,70,51
1,123,78,88,152,33
1,117,90,77,31,7
1,24,14,82,134,7
1,115,143,41,57,1
1,18,25,31,137,49
1,139,107,51,144,16
1,52,113,59,22,26
1,121,120,64,48,57
1,51,134,105,132,16
1,74,54,75,138,13
1,38,110,39,78,42
1,141,83,145,152,6
1,31,55,46,63,45
1,112,58,109,78,54
1,77,109,93,64,33
1,110,93,108,26,10
1,65,44,65,36,8
1,138,0,13,151,18
1,76,36,55,22,56
1,83,140,50,139,31
1,22,134,53,68,11
1,119,13,57,142,46
1,62,92,122,24,10
1,54,143,98,4,13
1,85,34,62,84,43
1,45,130,68,18,47
1,127,141,128,6,24
1,74,89,73,70,52
1,1,46,72,129,52
1,50,88,93,52,16
1,80,112,126,127,9
1,138,103,73,70,18
1,33,12,73,141,14
1,130,136,57,124,42
1,28,79,87,116,27
1,28,54,45,5,24
1,111,91,112,107,23
1,90,24,92,153,0
1,106,58,8,57,56
1,28,78,95,51,62
1,92,25,105,68,57
1,75,75,23,20,35
1,26,0,96,74,40
1,113,37,1,3,54
1,44,148,74,160,50
1,142,107,136,100,24
1,65,15,101,133,52
1,107,69,79,86,41
1,152,97,79,96,21
1,13,137,125,15,33
1,6,80,120,149,16
1,88,26,14,159,31
1,123,121,1,127,40
1,86,74,138,146,17
1,95,145,118,40,30
1,119,28,140,97,52
1,105,93,102,110,14
1,79,33,65,136,48
1,122,97,98,40,4
1,125,91,91,146,52
1,72,138,103,20,11
1,141,10,79,42,13
1,106,67,111,76,53
1,74,23,129,45,12
1,0,91,26,10,35
1,46,90,129,56,13
1,84,10,28,150,53
1,82,148,80,85,27
1,95,26,43,151,35
1,67,21,24,39,13
1,93,118,85,4,16
1,142,77,45,40,58
1,9,17,29,6,39
1,104,91,88,123,0
1,58,19,81,3,29
1,40,110,110,44,24
1,19,86,106,110,27
1,49,142,109,150,7
1,12,131,90,159,26
1,9,5,23,25,17
1,111,4,120,9,16
1,3,13,126,75,1
1,33,92,41,137,59
1,116,67,123,118,47
1,61,49,129,55,46
1,62,110,131,101,13
1,75,71,26,7,0
1,80,102,108,40,24
1,113,8,82,61,5
1,29,108,120,132,43
1,97,64,94,120,10
1,54,129,77,26,43
1,5,121,129,72,20
1,3,75,20,21,25
1,5,51,92,57,26
1,5,93,12,141,1
1,127,132,133,5,14
1,120,78,124,31,2
1,84,71,64,110,34
1,24,94,79,9,6
1,119,6,137,61,53
1,33,143,129,43,31
1,107,96,65,75,0
1,50,108,52,105,18
1,133,31,81,77,52
1,5,129,83,60,28
1,114,142,85,161,33
1,59,43,150,99,16
1,128,129,109,59,3
1,13,44,131,133,39
1,3,35,146,99,7
1,12,21,110,46,47
1,62,61,24,6,60
1,46,97,146,130,50
1,148,0,28,106,11
1,20,131,101,73,59
1,107,110,36,89,3
1,143,148,34,103,56
1,113,9,27,42,6
1,109,112,112,83,9
1,14,88,28,113,55
1,106,114,91,67,55
1,69,26,48,103,44
1,95,25,20,8,29
1,48,0,111,67,53
1,43,39,98,28,28
1,60,15,17,132,20
1,77,126,25,21,58
1,108,19,89,44,13
1,34,70,91,19,50
1,24,78,26,16,52
1,26,51,69,123,37
1,108,32,112,56,14
1,84,81,140,2,40
1,18,54,12,53,52
1,35,32,77,102,37
1,27,97,78,108,8
1,70,50,41,1,52
1,77,16,7,136,17
1,4,114,93,74,38
1,39,126,125,150,44
1,124,78,13,91,18
1,21,22,148,12,11
1,112,131,35,75,24
1,107,16,101,63,61
1,33,13,80,95,35
1,37,99,110,54,15
1,95,49,130,88,31
1,68,17,46,87,49
1,48,33,31,93,56
1,58,16,117,38,26
1,41,130,56,14,54
1,13,78,34,44,54
1,116,121,9,54,39
1,95,69,150,162,23
1,120,132,24,30,18
1,36,9,107,89,35
1,83,90,1,70,54
1,30,105,9,34,47
1,131,147,129,52,20
1,47,87,130,11,21
1,66,1,46,98,17
1,65,136,121,8,25
1,36,68,148,134,0
1,107,125,141,71,56
1,107,18,129,4,49
1,136,120,20,10,39
1,101,121,10,114,6
1,121,4,22,0,27
1,132,58,8,97,39
1,123,141,31,106,47
1,68,100,65,55,13
1,15,14,0,156,37
1,100,3,38,115,22
1,13,148,4,139,49
1,54,57,121,87,54
1,126,108,31,93,48
1,75,1,11,45,47
1,60,118,1,12,3
1,61,140,31,80,30
1,84,26,39,66,0
1,122,37,145,153,43
1,70,11,130,47,46
1,37,130,54,23,54
1,38,111,71,102,40
1,29,81,57,144,24
1,112,8,28,12,20
1,46,5,92,3,7
1,25,61,109,8,48
1,13,27,8,30,11
1,144,114,8,145,7
1,48,113,133,72,38
1,142,54,124,89,42
1,55,74,65,102,10
1,10,113,10,13,27
1,70,128,75,100,53
1,138,106,73,75,59
1,0,88,49,29,2
0,171.4912967,169.9506514,161.6958632,180.2441567,77.76353192
0,158.5594409,162.6145226,170.4571192,175.7298884,78.284543
0,168.009165,162.8240964,184.8156243,167.3092095,79.09968185
0,167.1482206,165.4950741,171.6090689,187.5138099,80.76385983
0,167.891482,172.4312155,170.7538873,181.2240825,66.80140949
0,171.4163785,171.7506558,172.8310788,173.10701,81.71380282
0,170.3112134,163.7940013,167.6482127,181.2765749,97.72661762
0,164.0785923,161.2923785,172.6942405,177.9659327,75.5297059
0,176.5402506,170.7504914,177.2279242,181.5562948,73.28292459
0,165.0685828,161.1583845,182.5448044,183.1603616,72.98490152
0,174.1060159,169.9633373,175.1233532,182.8610579,75.72404308
0,154.5645784,151.0677703,170.1668365,172.6798353,90.12070722
0,175.981691,169.9393102,183.5763344,177.4362298,81.25383774
0,164.9816394,167.6491289,172.1644749,180.4220607,102.2342305
0,181.6180945,179.6688142,169.5808922,163.1879531,87.68042637
0,171.5401779,171.4692344,174.5197615,173.0862114,90.44645158
0,165.2489367,165.5679371,168.8404498,176.6890585,94.48307014
0,164.0830035,154.833925,178.5935198,182.5342873,76.16208202
0,167.4392667,169.6079454,164.0924481,178.0908476,84.57477363
0,163.8292733,159.7380919,187.3184517,174.4783801,63.17074882
0,180.4006633,174.9430862,170.8821372,175.4775459,79.67782793
0,169.5144103,165.2818765,171.3922878,179.9131883,76.64520156
0,173.9493351,167.8036203,173.8086583,178.6214906,86.80014039
0,164.2913622,175.9700476,151.4388529,179.4549912,102.3409534
0,170.5489676,165.1448453,181.2952412,169.0620005,90.14220494
0,172.6942405,160.2630985,172.8749837,187.186328,84.74425942
0,163.4615695,159.0512409,172.3718503,178.78205,86.56088022
0,171.0273734,169.8949636,163.5558142,181.3288344,86.4151462
0,167.9052429,165.7354877,189.0193224,169.3469783,64.15926768
0,169.57014,168.5556232,192.3011903,181.7189122,65.50051658
0,161.8915193,166.2392149,175.3955128,177.9159786,75.53993973
0,178.5311993,174.2938702,173.1572266,181.2211338,85.83923256
0,173.3087356,165.6997226,177.9506599,180.751377,99.18883608
0,159.5098644,159.19051,195.1375029,176.6058736,82.71747178
0,161.4381348,160.5061001,179.7128535,177.5154944,80.59336579
0,165.4539513,149.6543803,160.6123888,187.6741413,98.56357748
0,181.3245219,172.4053566,186.2335841,179.9483357,68.40148276
0,170.4068657,175.6012946,165.8188876,179.1001403,94.342075
0,169.9853859,165.1413856,196.9387575,170.8937725,65.76096487
0,173.990994,183.3363367,169.2273524,176.4677054,85.956849
0,175.3645366,172.7584043,182.8912696,174.5752975,75.17940823
0,171.156709,169.4839536,187.042813,183.1237272,74.4558429
0,166.5815683,170.5594384,182.4787292,174.7099188,74.23733599
0,172.5765708,172.1959014,160.1666945,177.8360479,70.02773437
0,166.2652223,166.0475222,168.3106308,181.4092364,78.23171107
0,171.0273734,164.2416263,188.8462623,180.5771358,89.06790221
0,162.9466852,172.1950121,160.1966001,184.8990925,94.19118447
0,178.0585136,180.5968095,158.8387402,171.8042041,85.43564717
0,170.0010247,158.1104432,181.1084358,175.8760924,73.70361515
0,165.4962583,170.3112134,160.5182348,182.4962234,82.68844517
0,172.8664154,169.6322718,186.9965204,174.8464441,72.20019194
0,168.0661427,163.505109,186.9511227,174.584569,76.80231501
0,162.4075754,173.5162272,170.5376778,179.3902842,80.88213725
0,161.5650512,162.1496817,184.9828048,178.3908392,72.66096461
0,173.4308332,156.4972359,194.5086142,173.2798941,76.893314
0,164.8963408,159.3792504,169.3677759,176.4923168,84.66522185
0,162.9837796,159.0622806,159.827165,177.8527301,88.98528538
0,172.4108516,172.9084704,164.0257252,184.9972546,80.94600749
0,169.2054579,166.5347919,175.3013195,178.8839896,87.35745471
0,177,175,178,168,77
0,166,181,172,170,66
0,158,180,168,163,69
0,156,160,157,167,69
0,161,165,159,167,89
0,179,180,166,163,99
0,167,158,172,170,99
0,174,175,155,182,65
0,167,169,160,166,69
0,168,178,190,165,98
0,180,162,158,171,67
0,156,151,180,163,77
0,169,152,181,170,88
0,172,153,164,169,66
0,163,149,181,167,90
0,172,149,152,178,92
0,177,180,194,172,97
0,154,174,178,181,98
0,155,182,175,167,100
0,165,152,158,171,83
0,161,167,155,166,82
0,176,166,174,165,83
0,167,180,156,172,72
0,174,163,157,170,101
0,177,160,175,176,96
0,167,174,176,176,95
0,157,158,153,179,101
0,173,154,191,176,77
0,167,161,176,185,78
0,161,153,171,185,99
0,180,156,163,166,65
0,178,150,161,176,76
0,176,169,159,170,63
0,155,180,183,170,79
0,160,181,157,167,86
0,170,163,154,168,64
0,156,151,180,181,66
0,175,177,181,186,97
0,156,172,174,176,99
0,156,167,185,185,92
0,172,166,170,171,98
0,171,162,169,183,100
0,178,167,156,173,69
0,169,150,164,178,72
0,157,167,172,176,85
0,168,159,157,170,65
0,165,179,193,176,86
0,161,149,171,177,97
0,159,174,152,177,97
0,173,179,178,169,81
0,168,162,177,186,73
0,171,169,185,175,94
0,177,176,176,164,89
0,175,177,183,181,80
0,162,152,158,163,89
0,179,176,178,176,75
0,169,176,179,163,76
0,158,157,176,171,66
0,172,153,175,163,93
0,154,181,171,181,69
0,160,177,184,164,79
0,180,150,192,171,94
0,169,154,155,182,82
0,177,159,153,163,99
0,174,181,151,184,85
0,163,171,192,181,101
0,165,167,189,171,71
0,170,157,156,184,95
0,161,169,181,164,70
0,161,159,165,169,93
0,169,171,184,186,66
0,166,175,176,174,101
0,176,169,191,169,99
0,160,164,192,183,66
0,173,174,193,184,99
0,168,174,179,167,101
0,163,177,173,177,72
0,163,166,158,182,81
0,155,161,174,163,100
0,172,170,173,181,72
0,166,152,165,174,66
0,160,168,153,167,70
0,175,175,166,164,98
0,172,180,172,175,80
0,179,178,173,185,85
0,162,158,154,167,71
0,161,150,188,183,99
0,160,151,189,168,84
0,160,165,151,171,86
0,169,173,167,181,70
0,171,177,189,167,71
0,164,166,191,175,97
0,171,169,153,174,101
0,155,155,167,166,95
0,168,152,163,182,79
0,170,156,160,179,66
0,161,177,155,169,86
0,157,168,183,184,70
0,177,174,164,175,84
0,154,174,156,167,79
0,171,170,175,168,95
0,154,166,184,170,64
0,177,152,185,171,69
0,169,153,166,185,75
0,157,153,153,186,74
0,163,161,159,168,73
0,176,182,167,175,79
0,171,172,161,181,98
0,165,174,152,171,81
0,154,152,165,163,73
0,174,158,158,164,66
0,170,165,180,185,87
0,179,152,172,185,91
0,172,158,161,176,64
0,157,155,158,163,88
0,155,175,170,180,101
0,167,151,181,170,71
0,178,158,188,180,95
0,154,166,181,184,87
0,168,161,174,185,90
0,168,153,177,176,75
0,159,149,191,163,65
0,177,177,175,166,99
0,155,168,181,185,83
0,174,172,157,163,84
0,178,182,175,163,70
0,174,158,184,173,92
0,168,155,192,179,97
0,156,180,194,169,72
0,168,167,159,182,74
0,177,159,155,174,71
0,157,169,167,167,69
0,174,180,163,180,98
0,164,149,157,186,94
0,170,164,192,179,82
0,180,151,155,172,93
0,159,157,166,179,95
0,170,174,166,166,77
0,173,169,156,186,92
0,178,156,193,165,84
0,171,163,176,180,92
0,159,166,158,171,95
0,163,169,165,171,64
0,175,155,194,164,98
0,179,176,193,171,80
0,163,174,160,178,88
0,174,163,175,177,81
0,164,174,161,166,68
0,179,151,192,183,91
0,165,150,165,177,85
0,165,164,162,185,79
0,166,169,179,175,73
0,168,165,166,175,99
0,156,167,171,172,89
0,174,165,159,179,85
0,180,167,188,180,100
0,156,171,156,184,75
0,155,162,168,176,71
0,170,160,167,176,84
0,161,179,163,181,89
0,170,181,155,180,99
0,161,160,178,177,77
0,159,169,163,177,78
0,177,157,152,186,84
0,179,152,157,182,71
0,168,165,176,182,67
0,178,154,191,165,80
0,163,149,170,164,75
0,166,158,166,173,76
0,178,176,165,184,96
0,176,152,185,184,79
0,167,149,173,177,97
0,166,159,190,181,81
0,165,150,158,168,65
0,178,150,175,167,64
0,161,180,174,178,92
0,156,152,190,182,90
0,180,151,164,179,98
0,164,177,191,164,81
0,163,154,191,165,67
0,176,172,168,177,95
0,180,161,177,181,82
0,161,166,153,164,83
0,157,171,163,181,89
0,172,156,192,181,78
0,161,162,173,167,66
0,169,161,152,175,88
0,169,182,180,182,74
0,161,150,191,179,82
0,172,156,160,177,89
0,165,177,181,173,67
0,164,181,163,171,74
0,178,173,162,186,72
0,174,167,171,177,76
0,161,159,159,177,73
0,179,164,163,163,82
0,159,181,152,178,74
0,171,171,190,184,80
0,175,171,175,178,73
0,171,175,186,163,92
0,179,156,153,167,82
0,176,164,159,169,95
0,158,159,172,164,85
0,156,172,188,168,96
0,175,176,163,186,81
0,165,179,174,166,75
0,163,155,157,163,73
0,160,166,153,170,86
0,163,176,161,166,81
0,160,160,175,177,100
0,175,163,173,173,97
0,173,179,187,174,83
0,177,157,184,166,83
0,161,169,176,172,83
0,180,163,166,174,83
0,176,155,189,180,69
0,162,161,158,183,78
0,155,174,171,168,68
0,159,167,195,170,93
0,170,168,164,163,74
0,154,161,191,163,81
0,169,158,177,179,67
0,175,170,175,166,78
0,161,172,190,172,63
0,154,153,159,179,93
0,160,150,195,185,99
0,178,176,152,167,65
0,167,168,194,166,80
0,178,154,158,176,79
0,158,167,156,163,90
0,166,164,157,177,101
0,176,157,178,170,73
0,168,153,172,170,85
0,155,166,152,164,65
0,178,178,185,182,77
0,158,167,157,179,68
0,156,165,179,177,95
0,180,161,158,181,65
0,165,151,180,170,91
0,180,154,156,174,64
0,177,159,167,172,72
0,180,168,167,165,80
0,171,171,173,184,92
0,171,166,157,165,101
0,180,171,181,164,89
0,156,158,177,168,91
0,176,166,155,163,69
0,160,152,165,183,80
0,165,172,189,184,75
0,162,182,176,170,98
0,179,152,153,183,65
0,175,176,155,168,92
0,166,182,186,174,91
0,155,177,188,184,97
0,163,152,183,186,75
0,179,151,182,168,83
0,156,174,163,170,85
0,178,163,157,165,100
0,166,172,194,185,92
0,176,162,160,171,100
0,173,153,179,172,88
0,165,180,156,183,92
0,177,180,160,181,100
0,176,174,184,181,93
0,165,174,177,178,100
0,177,177,174,179,83
0,157,150,181,176,87
0,172,168,190,168,85
0,169,163,181,174,83
0,170,178,195,163,63
0,160,169,195,174,64
0,172,179,173,180,96
0,169,160,170,185,89
0,173,174,186,173,66
0,162,157,173,163,65
0,172,161,151,184,70
0,166,181,191,169,81
0,158,175,159,180,85
0,178,179,167,176,78
0,173,165,165,166,82
0,178,167,178,174,74
0,158,180,172,169,66
0,162,179,152,164,77
0,164,162,170,177,84
0,157,175,172,170,88
0,174,152,182,184,63
0,165,172,154,182,97
0,160,163,183,184,99
0,158,165,185,183,73
0,175,175,164,170,78
0,169,180,163,185,91
0,160,174,193,165,98
0,157,171,171,176,98
0,154,179,193,173,92
0,155,175,166,171,83
0,156,176,153,179,88
0,159,165,177,182,100
0,173,151,152,182,97
0,179,164,159,168,99
0,166,157,180,186,63
0,167,163,184,170,76
0,177,176,159,180,82
0,170,166,171,164,87
0,163,173,180,185,89
0,162,182,185,167,69
0,177,153,160,171,101
0,163,153,152,171,95
0,154,169,185,177,78
0,162,181,167,174,93
0,174,155,152,169,94
0,173,169,157,171,87
0,157,181,157,180,91
0,158,176,187,176,100
0,177,161,172,169,67
0,167,171,184,186,82
0,180,163,161,165,76
0,180,154,157,168,76
0,156,169,166,185,84
0,163,170,193,186,80
0,158,157,163,163,94
0,155,180,151,173,81
0,180,166,167,177,94
0,170,161,181,176,97
0,164,167,168,167,87
0,175,152,187,169,94
0,173,162,158,180,93
0,156,175,165,185,93
0,162,177,162,169,79
0,157,156,178,185,97
0,178,170,195,165,91
0,180,182,191,180,66
0,172,166,174,171,86
0,168,170,173,181,78
0,175,162,151,172,93
